particleid,tot_vol_ft,hypvol_ft,head_strt,head_end,z_elevation,total_residence_time_days,total_length_ft,particle_velocity_ft_per_day,flow_rate_cubic_ft_per_day,hydraulic_gradient,x_cell_size_ft,y_cell_size_ft,z_cell_size_ft
366,7851.79443359375,4577.1881103515625,1601.251534,1601.2506186666665,1600.2812,12584.895,91.237526,0.017826319,24284.17042709672,1.0032421682784148e-05,5.0,5.0,0.5
367,17685.479736328125,5219.158935546875,1601.1288086764707,1601.118947647059,1600.1562,22372.37,209.87973,0.08002393,10689.089595642747,4.698419138018764e-05,5.0,5.0,0.5
368,15601.077270507812,5110.0555419921875,1601.1245148333333,1601.1139373333333,1600.1562,12919.814,194.1468,0.0956205,12108.182184121446,5.448196796403076e-05,5.0,5.0,0.5
369,16114.22119140625,5141.400146484375,1601.1155596774192,1601.1050438709676,1599.9688,12353.357,189.7165,0.0886387,11697.19800112179,5.542905369826013e-05,5.0,5.0,0.5
370,15599.252319335938,5220.12939453125,1601.1210455,1601.1115036666667,1599.875,11328.563,190.44313,0.08189017,12071.056250237338,5.010332117823378e-05,5.0,5.0,0.5
371,10945.343017578125,4715.0909423828125,1601.166914047619,1601.160772857143,1600.1875,8794.791,156.23064,0.08301938,17242.468534571708,3.930849038178481e-05,5.0,5.0,0.5
372,11964.141845703125,4760.4644775390625,1601.1253502173913,1601.119703043478,1599.875,8542.016,172.13367,0.06342003,15719.778068534539,3.2806911117273496e-05,5.0,5.0,0.5
373,10412.692260742188,4640.740966796875,1601.1438595,1601.137884,1599.875,8017.0293,168.63564,0.054510035,18069.07101197575,3.543438483007652e-05,5.0,5.0,0.5
374,8845.61767578125,4512.530517578125,1601.130948235294,1601.1257182352942,1599.875,7421.549,167.05396,0.05075809,21238.11254371152,3.1307250386918044e-05,5.0,5.0,0.5
375,8838.400268554688,4519.6990966796875,1601.1122911764705,1601.1087370588234,1599.875,7538.3516,175.46562,0.04726547,21224.72077730845,2.0255350351052577e-05,5.0,5.0,0.5
376,8305.288696289062,4359.3505859375,1601.0810321874999,1601.0757225,1599.875,78659.47,178.57382,0.045181975,22528.4333007481,2.9733851467120303e-05,5.0,5.0,0.5
377,8829.229736328125,4393.6279296875,1601.0929364705883,1601.0871594117648,1599.875,514964.62,177.06613,0.03749566,21195.703072527132,3.2626560322598394e-05,5.0,5.0,0.5
378,7260.5194091796875,4247.37548828125,1601.0640217857142,1601.0568414285715,1599.875,532278.2,174.51204,0.035932533,25705.209286866422,4.1145339750005195e-05,5.0,5.0,0.5
379,7783.7860107421875,4280.4901123046875,1601.0759366666668,1601.069264,1599.875,549216.44,171.70177,0.03374557,23973.923018587862,3.8861956896024345e-05,5.0,5.0,0.5
380,7259.3780517578125,4169.1680908203125,1601.0623060714286,1601.053582142857,1599.875,552329.94,169.49026,0.041506194,25654.861938617247,5.147156137273011e-05,5.0,5.0,0.5
381,5689.3310546875,3987.0147705078125,1601.0115645454543,1601.0009781818183,1599.875,555358.3,167.12143,0.048459735,32626.375118748194,6.334533920248442e-05,5.0,5.0,0.5
382,5683.2550048828125,3905.9600830078125,1600.9941863636363,1600.9788827272728,1599.875,562522.94,166.23029,0.048810553,32593.008566937075,9.206286510446544e-05,5.0,5.0,0.5
383,5159.9945068359375,3904.2022705078125,1600.969191,1600.952479,1599.875,564549.44,165.53189,0.053243347,35833.9912587311,0.00010095939768537937,5.0,5.0,0.5
384,4645.2117919921875,3836.8133544921875,1600.9739466666665,1600.9578866666666,1599.875,568282.25,164.03679,0.049421567,39767.97205237377,9.790486697320768e-05,5.0,5.0,0.5
385,6067.822265625,3944.6319580078125,-4.9999999999999994e+29,-4.9999999999999994e+29,1600.3281,236506.4,98.96395,0.03691605,30452.733275381248,0.0,5.0,5.0,0.5
386,17685.598754882812,5270.4315185546875,1601.128930882353,1601.119087647059,1600.1562,22568.572,216.79523,0.08041625,10732.009726666623,4.540337639329414e-05,5.0,5.0,0.5
389,15599.3408203125,5229.0679931640625,1601.1211635,1601.1116216666667,1599.875,11909.241,197.86076,0.08224077,12100.558102732723,4.822498994797145e-05,5.0,5.0,0.5
390,13549.27978515625,4990.2069091796875,1601.165504423077,1601.1575465384617,1600.1875,10383.249,167.7408,0.07881435,13944.26825475998,4.7441556646232026e-05,5.0,5.0,0.5
391,11964.212036132812,4767.5537109375,1601.1255069565218,1601.1198252173913,1599.875,9062.171,179.16576,0.06359227,15750.197713487976,3.171219350292157e-05,5.0,5.0,0.5
392,10412.70751953125,4645.7275390625,1601.1439850000002,1601.137915,1599.875,8747.175,175.827,0.054764383,18091.750381958693,3.4522571296890064e-05,5.0,5.0,0.5
393,9368.93310546875,4589.9383544921875,1601.1373383333332,1601.1323511111111,1599.875,8058.3457,174.34047,0.048397448,20090.794401197152,2.8606222298220708e-05,5.0,5.0,0.5
394,9884.65576171875,4667.047119140625,1601.1257836842105,1601.122302105263,1599.875,8364.99,183.51115,0.041289378,19013.23242693597,1.8972029047026863e-05,5.0,5.0,0.5
395,8828.897094726562,4437.97607421875,1601.091525,1601.0863764705882,1599.875,99247.25,185.77072,0.043225095,21242.273752593075,2.7714428689522055e-05,5.0,5.0,0.5
396,9352.81982421875,4541.0797119140625,1601.1019608333334,1601.0965455555554,1599.875,504215.28,184.23396,0.03570409,20038.692761822356,2.9393482555565515e-05,5.0,5.0,0.5
397,7784.0667724609375,4290.1336669921875,1601.0769986666667,1601.070012,1599.875,533106.4,181.72523,0.034405936,24034.291332314708,3.844632071778779e-05,5.0,5.0,0.5
398,8830.398559570312,4429.1534423828125,1601.095955,1601.089909411765,1599.875,548977.25,178.71555,0.03122349,21185.844614828366,3.382799304323051e-05,5.0,5.0,0.5
399,7782.6141357421875,4283.92333984375,1601.0742903333335,1601.06614,1599.875,553201.56,176.57275,0.039210517,23993.608834928225,4.615849927723147e-05,5.0,5.0,0.5
400,5689.68505859375,3993.1610107421875,1601.0129013636363,1601.0022654545455,1599.875,555381.5,173.92937,0.048832867,32676.419331786736,6.115073762529512e-05,5.0,5.0,0.5
401,5160.0799560546875,3912.9180908203125,1600.969533,1600.952821,1599.875,563906.94,174.95294,0.051975004,35919.45308159511,9.552282927568637e-05,5.0,5.0,0.5
402,5160.0311279296875,3907.9376220703125,1600.969337,1600.952625,1599.875,568355.8,174.69203,0.052036483,35870.60059921714,9.566549671514094e-05,5.0,5.0,0.5
403,4645.2667236328125,3878.2073974609375,1600.9741911111112,1600.958131111111,1599.875,572354.6,172.2773,0.047892008,39829.01338098579,9.322180106754567e-05,5.0,5.0,0.5
404,4645.2362060546875,3839.2791748046875,1600.9740555555554,1600.9579955555555,1599.875,577308.06,169.55415,0.053012088,39795.08464940779,9.471900082578841e-05,5.0,5.0,0.5
405,5996.5606689453125,3861.9354248046875,-6.666666666666666e+29,-6.666666666666666e+29,1600.5938,397730.2,113.086784,0.12596549,30693.078690753697,0.0,5.0,5.0,0.5
406,6068.463134765625,3968.4539794921875,-4.9999999999999994e+29,-4.9999999999999994e+29,1600.3594,335894.7,107.56653,0.03147069,30640.32178718845,0.0,5.0,5.0,0.5
407,7328.9764404296875,4532.3577880859375,1601.2535624999998,1601.2524335714284,1600.3125,11117.261,98.57382,0.019587537,26207.885892599694,1.1452620465654885e-05,5.0,5.0,0.5
408,17685.748291015625,5319.964599609375,1601.1290975,1601.119263529412,1600.1562,22034.527,220.34856,0.080261014,10774.130144237006,4.4629158200114645e-05,5.0,5.0,0.5
409,15601.300048828125,5132.55615234375,1601.1248118333335,1601.1142343333333,1600.1562,13453.327,205.6955,0.08751943,12178.59952612984,5.142309980608101e-05,5.0,5.0,0.5
410,16111.380004882812,5176.84326171875,1601.110909032258,1601.1013780645162,1599.875,12762.111,208.59465,0.082537934,11771.260876464223,4.5691333547952374e-05,5.0,5.0,0.5
411,14576.324462890625,5117.8375244140625,1601.1451751785714,1601.1358214285715,1599.875,11258.468,198.32126,0.08362793,13003.792789478946,4.716463614931591e-05,5.0,5.0,0.5
412,11451.617431640625,4753.3843994140625,1601.138686590909,1601.1336231818182,1599.875,9588.992,186.80917,0.06146675,16515.661234383973,2.710471329452272e-05,5.0,5.0,0.5
413,11452.28271484375,4714.7125244140625,1601.1404604545453,1601.1348318181817,1599.875,9159.874,182.94469,0.06468328,16502.165635409838,3.0766875273884116e-05,5.0,5.0,0.5
414,9891.552734375,4570.9991455078125,1601.141322105263,1601.1368215789473,1599.875,8958.9375,185.28113,0.046336394,19076.140338131983,2.4290257545450216e-05,5.0,5.0,0.5
415,11435.97412109375,4829.0740966796875,1601.1103954545456,1601.10518,1599.875,8933.873,190.91759,0.05604824,16467.05143515555,2.7317831845011486e-05,5.0,5.0,0.5
416,7792.7886962890625,4422.8515625,1601.0980273333334,1601.0932706666667,1599.875,8373.668,185.80293,0.055586714,24117.88452666901,2.560060057492849e-05,5.0,5.0,0.5
417,9352.908325195312,4550.018310546875,1601.1022016666666,1601.0967422222222,1599.875,496832.66,191.1546,0.03606825,20087.99597170163,2.8560361015481372e-05,5.0,5.0,0.5
418,8307.672119140625,4440.826416015625,1601.0881540625,1601.081680625,1599.875,525748.94,188.75072,0.033207197,22575.780865419285,3.429622730635424e-05,5.0,5.0,0.5
419,7784.2315673828125,4367.132568359375,1601.0771933333333,1601.0704513333333,1599.875,548054.94,185.7805,0.03451562,24068.67784378071,3.6290137640183396e-05,5.0,5.0,0.5
420,8306.500244140625,4328.216552734375,1601.0865721875,1601.078751875,1599.875,552152.06,183.35551,0.03945186,22541.768594170288,4.265108971561222e-05,5.0,5.0,0.5
421,7259.552001953125,4146.5484619140625,1601.062810357143,1601.0540785714286,1599.875,555305.0,180.9119,0.041330617,25746.344884887338,4.826540387586901e-05,5.0,5.0,0.5
422,4643.8201904296875,3856.1737060546875,1600.9634477777777,1600.9517022222221,1599.875,563248.56,179.92303,0.05630099,39998.64844910119,6.528099960747427e-05,5.0,5.0,0.5
423,5692.10205078125,3997.9339599609375,1601.0244540909089,1601.0110536363636,1599.875,571962.56,183.1012,0.038167562,32695.702267972694,7.318605676451876e-05,5.0,5.0,0.5
424,5692.0379638671875,3955.4962158203125,1601.0241050000002,1601.0108209090906,1599.875,584496.4,182.1885,0.039786264,32637.34324259993,7.291398959499691e-05,5.0,5.0,0.5
425,7008.453369140625,3909.50927734375,-6.071428571428572e+29,-6.428571428571428e+29,1600.4688,392323.62,117.42343,22.907019,26361.600767910677,3.0414956614319202e+26,5.0,5.0,0.5
426,7603.955078125,4087.3809814453125,-4.3333333333333336e+29,-4.666666666666667e+29,1600.3438,217874.83,110.07788,4.8266416,24577.254279647663,3.02815907002396e+26,5.0,5.0,0.5
427,18209.130859375,5334.429931640625,1601.132519142857,1601.1229362857143,1600.1562,22751.152,227.64424,0.07868462,10507.274795913341,4.209575909593806e-05,5.0,5.0,0.5
428,15601.513671875,5187.4969482421875,1601.1250175,1601.1145193333332,1600.1562,13743.554,212.8229,0.0872988,12240.358735826723,4.932818012759327e-05,5.0,5.0,0.5
429,16114.5751953125,5177.154541015625,1601.116016451613,1601.1055006451613,1599.9688,13080.669,207.8596,0.08796843,11811.286501934064,5.059090970653338e-05,5.0,5.0,0.5
430,14576.480102539062,5133.55712890625,1601.1453973214286,1601.1360435714287,1599.875,11536.328,205.63303,0.08385162,13058.987247552093,4.5487586193224346e-05,5.0,5.0,0.5
431,11975.6591796875,4840.0634765625,1601.144632826087,1601.1397339130435,1599.875,9835.401,193.78317,0.060574744,15858.467161525125,2.5280384140404916e-05,5.0,5.0,0.5
432,11964.352416992188,4783.8897705078125,1601.1256447826088,1601.1200691304348,1599.875,9565.114,190.16585,0.06405147,15820.931190617925,2.931994487518011e-05,5.0,5.0,0.5
433,10413.043212890625,4650.1434326171875,1601.14423525,1601.1385865,1599.875,9361.739,192.60434,0.05640024,18178.912725984326,2.9328259227356978e-05,5.0,5.0,0.5
434,10905.874633789062,4713.1866455078125,1601.0904533333332,1601.0855942857143,1599.875,9881.099,200.83888,0.047520798,17278.559332721034,2.4193759494217395e-05,5.0,5.0,0.5
435,7792.864990234375,4430.5572509765625,1601.0982306666667,1601.093474,1599.875,8842.125,192.78261,0.055927172,24168.69219550941,2.4673733358316706e-05,5.0,5.0,0.5
436,9353.22265625,4484.5611572265625,1601.1030516666667,1601.0974394444445,1599.875,276287.16,197.52405,0.04022765,20115.235254722153,2.8412855463772267e-05,5.0,5.0,0.5
437,8831.396484375,4519.921875,1601.0984288235293,1601.0922570588236,1599.875,526389.9,195.76205,0.03212522,21287.575590105793,3.152686930667088e-05,5.0,5.0,0.5
438,7784.2742919921875,4335.7635498046875,1601.0775270000001,1601.0705653333332,1599.875,547524.75,192.9025,0.034784336,24097.10500152216,3.608904394241136e-05,5.0,5.0,0.5
439,8830.169677734375,4407.2021484375,1601.0968097058824,1601.0893705882354,1599.875,552318.94,190.2284,0.039419185,21255.70196469487,3.9106242280509316e-05,5.0,5.0,0.5
440,7783.1695556640625,4223.919677734375,1601.0758396666668,1601.0676206666665,1599.875,554988.0,187.8253,0.03971171,24064.501525819425,4.37587476625166e-05,5.0,5.0,0.5
441,5167.3126220703125,3971.4813232421875,1600.9924815,1600.9817520000001,1599.875,564477.7,188.49713,0.051700704,36072.23214864483,5.692129064823014e-05,5.0,5.0,0.5
442,6215.6280517578125,4076.0894775390625,1601.04364625,1601.0312608333334,1599.875,581473.6,192.64624,0.03519267,30021.869248394218,6.429098565072908e-05,5.0,5.0,0.5
443,6735.833740234375,4069.4122314453125,1601.0546419230768,1601.038143076923,1599.875,608049.25,190.91966,0.028717427,27687.050671937104,8.641774210091382e-05,5.0,5.0,0.5
444,7533.1298828125,4011.5325927734375,-5.333333333333333e+29,-6e+29,1600.3906,389461.97,122.18522,10.706242,24789.204265949615,5.45619734656854e+26,5.0,5.0,0.5
445,7329.425048828125,4578.9093017578125,1601.2546525,1601.253715,1600.3594,10659.524,108.79735,0.020483984,26535.564577782294,8.616937976926383e-06,5.0,5.0,0.5
446,17686.1572265625,5359.7015380859375,1601.1295750000002,1601.1197444117647,1600.1562,22415.027,231.69633,0.0808255,10889.922321557595,4.242876022308214e-05,5.0,5.0,0.5
447,15601.394653320312,5173.2177734375,1601.1247161666665,1601.1143603333333,1600.1562,13477.125,215.8676,0.0926082,12313.839390625659,4.79730786735669e-05,5.0,5.0,0.5
448,16111.697387695312,5208.89892578125,1601.1113187096773,1601.1017877419356,1599.875,13114.45,220.48315,0.08352352,11873.674834255955,4.3227645994694896e-05,5.0,5.0,0.5
449,12503.408813476562,4968.890380859375,1601.1597779166668,1601.1515154166666,1600.1875,10629.398,184.53473,0.08403322,15312.04502367992,4.477476974024331e-05,5.0,5.0,0.5
450,11964.620971679688,4808.856201171875,1601.1262182608696,1601.1205365217393,1599.875,9776.586,197.29207,0.06476946,15927.95269189215,2.879861909314429e-05,5.0,5.0,0.5
451,11452.508544921875,4737.5213623046875,1601.1408713636365,1601.1352427272725,1599.875,9579.887,194.08287,0.0655911,16605.92270711507,2.9001201136345564e-05,5.0,5.0,0.5
452,11454.39453125,4802.0721435546875,1601.1441647727274,1601.1386713636364,1599.875,9073.208,193.5561,0.049183622,16582.379568661083,2.8381481672069057e-05,5.0,5.0,0.5
453,9885.4248046875,4693.731689453125,1601.1272260526316,1601.1239210526317,1599.875,9372.685,201.39354,0.043712594,19149.648534620257,1.6410655522168408e-05,5.0,5.0,0.5
454,8829.806518554688,4462.8387451171875,1601.0934738235294,1601.088515882353,1599.875,39239.723,203.0654,0.04443649,21377.12420829271,2.4415489771464608e-05,5.0,5.0,0.5
455,9876.681518554688,4597.88818359375,1601.11079,1601.105515263158,1599.875,501565.56,202.41045,0.035190832,19091.670502982222,2.605960780136642e-05,5.0,5.0,0.5
456,8307.8125,4345.91064453125,1601.0886693749999,1601.082031875,1599.875,534448.25,199.79367,0.033714704,22654.215054131306,3.3221773133053427e-05,5.0,5.0,0.5
457,8831.57958984375,4485.6964111328125,1601.0988052941177,1601.0926876470587,1599.875,548693.5,197.09885,0.0324426,21296.31361805445,3.1038472165794185e-05,5.0,5.0,0.5
458,9876.864624023438,4519.5526123046875,1601.1127081578948,1601.1059010526315,1599.875,554407.06,194.65744,0.03460124,19043.807858351178,3.4969663922516116e-05,5.0,5.0,0.5
459,6213.1927490234375,4086.02294921875,1601.032945,1601.0231441666665,1599.875,557374.75,192.38683,0.047037944,30128.79170887721,5.094337049755504e-05,5.0,5.0,0.5
460,6207.0892333984375,4006.9000244140625,1601.0170204166668,1601.0027983333332,1599.875,570958.25,197.1636,0.046647284,30116.007266990695,7.213341099452109e-05,5.0,5.0,0.5
461,6973.3734130859375,3937.7227783203125,-6.428571428571428e+29,-7.142857142857143e+29,1600.4844,459227.5,130.35425,0.038208432,26799.125960471596,5.479573738393701e+26,5.0,5.0,0.5
462,8166.7755126953125,4185.75439453125,-3.75e+29,-3.75e+29,1600.3594,381822.47,126.2528,0.43926972,23459.184525266617,0.0,5.0,5.0,0.5
463,18211.181640625,5401.0223388671875,1601.134983,1601.1252797142856,1600.1562,23000.174,239.01155,0.0805108,10687.766832600972,4.059755973141175e-05,5.0,5.0,0.5
464,16649.859619140625,5318.12744140625,1601.13488875,1601.1248253125,1600.1562,14424.308,224.79517,0.08408257,11650.540303326088,4.4767143700030255e-05,5.0,5.0,0.5
465,16115.170288085938,5237.2589111328125,1601.1167841935483,1601.1062683870969,1599.9688,13236.71,219.02655,0.08874759,12003.267474935112,4.801156041278327e-05,5.0,5.0,0.5
466,15600.7080078125,5271.063232421875,1601.1231285,1601.1134443333333,1599.875,12045.101,218.96223,0.08325121,12355.009813522638,4.4227565949195205e-05,5.0,5.0,0.5
467,11452.273559570312,4819.6533203125,1601.1398793181818,1601.1348159090908,1599.875,9985.219,204.69943,0.06256795,16813.89862464297,2.473582379935659e-05,5.0,5.0,0.5
468,11452.853393554688,4770.1934814453125,1601.1415068181816,1601.1358695454546,1599.875,9753.923,201.14618,0.06587646,16751.25778675947,2.802575097083267e-05,5.0,5.0,0.5
469,10413.265991210938,4698.687744140625,1601.14496125,1601.1390315,1599.875,9509.78,198.05402,0.055779338,18354.62788962918,2.9940064414339217e-05,5.0,5.0,0.5
470,11436.09619140625,4871.3104248046875,1601.110135,1601.105401818182,1599.875,9744.667,209.34793,0.055417296,16659.915406368393,2.2609164549413286e-05,5.0,5.0,0.5
471,7793.1365966796875,4457.989501953125,1601.0989553333334,1601.0941986666667,1599.875,9225.621,204.00491,0.056678552,24349.826571334175,2.3316431889127094e-05,5.0,5.0,0.5
472,9876.870727539062,4616.998291015625,1601.1111884210527,1601.1059136842105,1599.875,493490.97,209.09811,0.03609549,19191.808052493856,2.522613303864564e-05,5.0,5.0,0.5
473,8307.919311523438,4465.7928466796875,1601.0887075,1601.08229875,1599.875,527323.75,206.95795,0.033920858,22730.26751922138,3.096643593437987e-05,5.0,5.0,0.5
474,8308.102416992188,4426.08642578125,1601.0893515625,1601.0827562499999,1599.875,548391.7,204.02165,0.034276612,22705.4784622487,3.232653215160148e-05,5.0,5.0,0.5
475,8831.893920898438,4457.281494140625,1601.0997252941177,1601.093427647059,1599.875,552480.75,201.39609,0.06646086,21347.69074181506,3.126995728848119e-05,5.0,5.0,0.5
476,8306.918334960938,4275.42724609375,1601.0877165625,1601.0797975,1599.875,555922.44,199.0273,0.038754072,22655.86867193847,3.978882585730487e-05,5.0,5.0,0.5
477,4644.0277099609375,3877.1331787109375,1600.96437,1600.9526244444444,1599.875,561701.56,198.13487,0.058269355,40229.230422237364,5.9280607250488814e-05,5.0,5.0,0.5
478,6739.4317626953125,4056.8817138671875,1601.0608149999998,1601.0492138461536,1599.875,576243.94,203.65068,0.036869515,27839.242073370835,5.696594686210284e-05,5.0,5.0,0.5
479,7498.492431640625,3985.41259765625,-6e+29,-6.666666666666666e+29,1600.3906,440802.06,134.57501,0.03628179,25079.564161224316,4.953866663159289e+26,5.0,5.0,0.5
480,8167.596435546875,4238.4033203125,-3.75e+29,-3.75e+29,1600.3594,337500.4,128.19026,0.035830915,23505.491869037007,0.0,5.0,5.0,0.5
481,18736.077880859375,5523.333740234375,1601.1401491666666,1601.130364722222,1600.1562,22164.242,242.60434,0.07952939,10427.445105757179,4.0330871494702604e-05,5.0,5.0,0.5
482,16126.669311523438,5296.466064453125,1601.1312403225807,1601.1211064516128,1600.1562,13775.713,227.78728,0.11334057,12077.729379662453,4.448830984514602e-05,5.0,5.0,0.5
483,16636.923217773438,5338.0828857421875,1601.11801390625,1601.1086546875,1599.875,12923.572,228.41435,0.08096604,11672.793604761471,4.0974740208615496e-05,5.0,5.0,0.5
484,14598.74267578125,5233.8165283203125,1601.1751337500002,1601.1678467857143,1600.1875,11093.069,197.03146,0.0748019,13292.100641502879,3.6983759608104364e-05,5.0,5.0,0.5
485,11453.18603515625,4834.66796875,1601.141981590909,1601.1364745454543,1599.875,9901.614,208.2038,0.06602632,16912.32243385827,2.645026435709011e-05,5.0,5.0,0.5
486,10937.881469726562,4799.505615234375,1601.1523288095236,1601.1465595238094,1599.875,9655.9375,205.05466,0.05655379,17608.954168069944,2.8135355710148183e-05,5.0,5.0,0.5
487,10416.9921875,4764.8529052734375,1601.15124175,1601.1464845,1599.875,9269.01,203.95903,0.0469144,18436.704120650928,2.3324537268494128e-05,5.0,5.0,0.5
488,8317.498779296875,4553.466796875,1601.1108334375,1601.106248125,1599.875,9408.088,211.11938,0.056694027,22966.161558566062,2.171905012466076e-05,5.0,5.0,0.5
489,9876.812744140625,4596.563720703125,1601.1111684210525,1601.1057905263158,1599.875,301508.8,215.61684,0.040478587,19270.94435539308,2.4941905385693752e-05,5.0,5.0,0.5
490,8308.090209960938,4483.0535888671875,1601.089135,1601.08272625,1599.875,529286.44,214.157,0.034468394,22837.079895799452,2.9925475559513094e-05,5.0,5.0,0.5
491,8308.200073242188,4400.2655029296875,1601.0897790625,1601.083000625,1599.875,548344.44,210.96274,0.034881648,22766.557071435902,3.213097044023289e-05,5.0,5.0,0.5
492,8832.003784179688,4468.377685546875,1601.0999835294117,1601.093685882353,1599.875,552831.25,208.41135,0.07760715,21415.76600094828,3.021739059068162e-05,5.0,5.0,0.5
493,8307.037353515625,4353.2012939453125,1601.0877853125,1601.080095,1599.875,555524.4,205.8665,0.039437596,22692.212759656664,3.7355822671959314e-05,5.0,5.0,0.5
494,4644.097900390625,3920.4986572265625,1600.9646822222223,1600.9529366666666,1599.875,562289.2,205.29738,0.05778058,40307.23571026765,5.7212399102660195e-05,5.0,5.0,0.5
495,6730.7037353515625,4052.4749755859375,1601.0356642307693,1601.0223584615383,1599.875,567146.6,205.71239,0.045608573,27872.16249648912,6.468141962455062e-05,5.0,5.0,0.5
496,7786.676025390625,4167.8375244140625,1601.0872116666667,1601.0769699999998,1599.875,593685.25,211.24731,0.033551883,24145.699050636787,4.848187866130633e-05,5.0,5.0,0.5
497,8023.895263671875,4051.69677734375,-5.625e+29,-6.25e+29,1600.375,436256.78,139.41046,0.037506305,23689.511939524327,4.4831642733837065e+26,5.0,5.0,0.5
498,8692.172241210938,4338.458251953125,-3.529411764705882e+29,-3.529411764705882e+29,1600.3594,226269.36,130.78543,0.03472012,22276.73915953214,0.0,5.0,5.0,0.5
499,17700.286865234375,5485.9954833984375,1601.146285882353,1601.136367647059,1600.1562,14284.778,235.56693,0.08295804,11127.125223594358,4.21036836641e-05,5.0,5.0,0.5
500,17688.607788085938,5398.2208251953125,1601.1326923529411,1601.1226270588236,1599.9688,13591.882,230.60692,0.08476751,11088.152719678605,4.364697377789293e-05,5.0,5.0,0.5
501,16138.861083984375,5366.058349609375,1601.1460556451614,1601.1368374193548,1599.875,12061.037,229.04446,0.082531944,12140.578288625833,4.0246446655241636e-05,5.0,5.0,0.5
502,12501.3916015625,5018.0419921875,1601.1530339583333,1601.1481533333333,1599.875,10223.36,216.18001,0.06176464,15625.065134337163,2.2576671388682522e-05,5.0,5.0,0.5
503,11979.080200195312,4975.531005859375,1601.1514547826089,1601.1456830434781,1599.875,9857.22,212.25427,0.06888008,16276.066896610646,2.719256985421947e-05,5.0,5.0,0.5
504,10416.751098632812,4781.591796875,1601.150601,1601.146002,1599.875,9528.411,212.96387,0.04645604,18630.515292837903,2.1595212656658246e-05,5.0,5.0,0.5
505,10931.893920898438,4871.270751953125,1601.1399738095238,1601.1351552380952,1599.875,9859.364,219.88246,0.046509087,17658.844713761406,2.1914305464230052e-05,5.0,5.0,0.5
506,9353.494262695312,4599.7222900390625,1601.1028891666667,1601.098043888889,1599.875,45479.1,221.31142,0.043938283,20553.29947084254,2.189348318163149e-05,5.0,5.0,0.5
507,10400.799560546875,4725.5950927734375,1601.1191999999999,1601.1141005,1599.875,506308.4,220.57927,0.035197735,18411.748695350878,2.311867299938816e-05,5.0,5.0,0.5
508,7784.869384765625,4395.867919921875,1601.0791136666667,1601.072152,1599.875,535163.56,217.9554,0.03639207,24493.995451971387,3.194078565027553e-05,5.0,5.0,0.5
509,8831.964111328125,4524.5330810546875,1601.099641764706,1601.0935923529412,1599.875,549395.5,215.24889,0.03354378,21522.49549394338,2.8104265132690576e-05,5.0,5.0,0.5
510,9877.243041992188,4553.4698486328125,1601.1134555263156,1601.1066968421053,1599.875,555269.9,212.90639,0.03549572,19221.446423718546,3.1744863529652894e-05,5.0,5.0,0.5
511,6214.1387939453125,4111.993408203125,1601.0351675000002,1601.0262974999998,1599.875,559700.9,211.05263,0.047701564,30337.32633334133,4.202743222268111e-05,5.0,5.0,0.5
512,6207.574462890625,4029.052734375,1601.0186979166667,1601.0044158333333,1599.875,566906.4,212.29451,0.049251184,30296.578732958176,6.727485953833972e-05,5.0,5.0,0.5
513,7263.1744384765625,4102.9388427734375,1601.075344642857,1601.0644278571428,1599.875,573170.5,213.48041,0.037555236,25920.543944874644,5.113717849380305e-05,5.0,5.0,0.5
514,8512.332153320312,4111.80419921875,-5.8823529411764705e+29,-6.470588235294117e+29,1600.5938,485026.66,148.15211,5.5609736,22422.82906762541,3.970481924210796e+26,5.0,5.0,0.5
515,9146.734619140625,4252.496337890625,-4.444444444444444e+29,-4.444444444444444e+29,1600.375,412742.75,143.72707,1.455784,21701.566477638913,0.0,5.0,5.0,0.5
516,20310.369873046875,5681.57958984375,1601.1528393589745,1601.1436492307691,1600.1562,23227.68,254.65306,0.07662701,9740.37168756119,3.608881893021989e-05,5.0,5.0,0.5
517,17177.4169921875,5462.2467041015625,1601.143676060606,1601.1336124242423,1600.1562,13897.218,238.57237,0.08616672,11498.509331654877,4.218274002489081e-05,5.0,5.0,0.5
518,17175.784301757812,5487.5213623046875,1601.141100909091,1601.1316333333334,1599.9688,13226.454,233.91403,0.08636962,11468.533106218667,4.0474595206145905e-05,5.0,5.0,0.5
519,14078.84521484375,5259.6343994140625,1601.1782209259259,1601.170048888889,1600.1875,10958.935,206.78949,0.08257464,13995.46611758359,3.951862856758681e-05,5.0,5.0,0.5
520,13015.249633789062,5022.686767578125,1601.1427566000002,1601.1368995999999,1599.875,10110.216,219.48683,0.064932086,15057.065543847442,2.6684972195832092e-05,5.0,5.0,0.5
521,10941.616821289062,4815.2801513671875,1601.1580026190477,1601.1536747619048,1599.875,9784.513,220.88979,0.047267478,17887.329366873375,1.9592835077935348e-05,5.0,5.0,0.5
522,11456.793212890625,4977.8076171875,1601.1482095454544,1601.1430331818183,1599.875,10003.619,227.03506,0.047456756,17035.220032041798,2.2799842143382027e-05,5.0,5.0,0.5
523,8842.092895507812,4638.9129638671875,1601.121966764706,1601.1174252941178,1599.875,9533.458,221.85538,0.05546869,21896.335407185015,2.0470410253914288e-05,5.0,5.0,0.5
524,10925.601196289062,4830.712890625,1601.1281578571427,1601.1231704761906,1599.875,507268.4,227.594,0.036784,17683.121950465833,2.1913499830906528e-05,5.0,5.0,0.5
