particleid,row,col,zelev,hypvol_ft,cel_res_t,res_time,Len_ft,tot_len_ft,vel_ftday,flow_ftday,hyd_grad,hyd_head,head_strt,head_end,tot_vol_ft,xcoord,ycoord,geometry
640,168,237,1600.9062,39.1021728515625,51.18553,171.2796,3.797977,13.067873,0.074200206,0.7639301891939025,0.004144311595716666,1601.37659,1601.39233,1601.37659,526.6021728515625,2407281.0149272773,10515317.860625861,POINT (2407281.0149272773 10515317.860625861)
640,169,236,1600.9062,78.99169921875,93.5744,120.09407,6.5946417,9.2698965,0.06579136,2.1389373325251047,0.000682396842417487,1601.39233,1601.3958699999998,1601.39233,526.995849609375,2407276.0149272773,10515322.860625861,POINT (2407276.0149272773 10515322.860625861)
640,170,236,1600.9038,39.6728515625,25.519667,26.519667,2.541575,2.6752546,0.0995928,1.554599128303383,0.00634252394105999,1601.39941,1601.41553,1601.39941,527.1728515625,2407276.0149272773,10515327.860625861,POINT (2407276.0149272773 10515327.860625861)
640,171,236,1600.3594,4047.64404296875,1.0,1.0,0.13367961,0.13367961,0.13367961,400756.8359386766,0.0,1601.4155300000002,1601.4155299999998,1601.4155300000002,527.57568359375,2407276.0149272773,10515332.860625861,POINT (2407276.0149272773 10515332.860625861)
641,133,274,1599.875,24.041748046875,461174.2,531500.4,7.086588,279.8521,1.5366402e-05,5.213159950951288e-05,0.0003795902958878396,1600.77417,1600.77686,1600.77417,511.541748046875,2407466.0149272773,10515142.860625861,POINT (2407466.0149272773 10515142.860625861)
641,134,271,1599.875,24.23095703125,52261.633,69452.52,7.071689,262.23502,0.00013531321,0.0004636471485340659,0.0008286563356247556,1600.78174,1600.7876,1600.78174,511.73095703125,2407451.0149272773,10515147.860625861,POINT (2407451.0149272773 10515147.860625861)
641,134,273,1600.3438,24.10888671875,516.8281,70326.2,5.014043,272.76553,0.009701568,0.046647783958641956,0.00029118219416435687,1600.77686,1600.77832,1600.77686,511.60888671875,2407461.0149272773,10515147.860625861,POINT (2407461.0149272773 10515147.860625861)
641,136,268,1600.0625,24.847412109375,775.3574,10361.46,7.056741,242.17822,0.009101275,0.03204639745278765,0.003943746704434951,1600.8064,1600.83423,1600.8064,512.347412109375,2407436.0149272773,10515157.860625861,POINT (2407436.0149272773 10515157.860625861)
641,138,266,1600.3125,25.98876953125,42.791992,9120.529,5.0077033,227.88437,0.11702431,0.6073278714712795,0.004437163835369866,1600.85205,1600.87427,1600.85205,513.48876953125,2407426.0149272773,10515167.860625861,POINT (2407426.0149272773 10515167.860625861)
641,139,264,1600.2188,27.239990234375,41.39258,8872.218,5.003387,215.47313,0.120876424,0.6580887557212287,0.00451294295561941,1600.9021,1600.92468,1600.9021,514.739990234375,2407416.0149272773,10515172.860625861,POINT (2407416.0149272773 10515172.860625861)
641,144,258,1600.2188,69.244384765625,56.907227,8316.057,5.8798065,174.41289,0.10404189,2.540179325289965,0.003152544343452619,1601.19739,1601.208255,1601.19739,522.1221923828125,2407386.0149272773,10515197.860625861,POINT (2407386.0149272773 10515197.860625861)
641,146,256,1600.4375,70.98388671875,270.37793,8163.8076,6.877549,161.55595,0.022961475,0.6300558726312959,0.0011724409669865619,1601.23218,1601.233765,1601.23218,522.991943359375,2407376.0149272773,10515207.860625861,POINT (2407376.0149272773 10515207.860625861)
641,147,255,1600.4688,71.142578125,584.8926,7893.4297,9.149271,154.6784,0.01566964,0.24356611068410428,0.0004201863362816033,1601.23535,1601.2372449999998,1601.23535,523.0712890625,2407371.0149272773,10515212.860625861,POINT (2407371.0149272773 10515212.860625861)
641,149,253,1600.5312,71.4111328125,740.4707,6545.8823,7.2416816,138.51897,0.009776528,0.2685469168491979,0.00024258324586479122,1601.24072,1601.242065,1601.24072,523.20556640625,2407361.0149272773,10515222.860625861,POINT (2407361.0149272773 10515222.860625861)
641,150,252,1600.5625,71.54541015625,705.2178,5805.4116,6.610093,131.27728,0.009644585,0.24285283994609524,0.00016410552990755198,1601.24341,1601.24414,1601.24341,523.272705078125,2407356.0149272773,10515227.860625861,POINT (2407356.0149272773 10515227.860625861)
641,152,250,1600.625,71.78955078125,575.96655,4480.5356,6.148875,117.068665,0.010860272,0.26509194767830196,0.0002361499030019978,1601.24829,1601.249145,1601.24829,523.394775390625,2407346.0149272773,10515237.860625861,POINT (2407346.0149272773 10515237.860625861)
641,153,249,1600.625,71.875,567.2195,3904.569,7.976964,110.919785,0.013954785,0.25740463760264964,0.0003870628117283962,1601.25,1601.2518300000002,1601.25,523.4375,2407341.0149272773,10515242.860625861,POINT (2407341.0149272773 10515242.860625861)
641,154,248,1600.625,72.05810546875,682.96875,3337.3496,7.493444,102.942825,0.011221406,0.24109769495694366,0.00016361156120108146,1601.25366,1601.254455,1601.25366,523.529052734375,2407336.0149272773,10515247.860625861,POINT (2407336.0149272773 10515247.860625861)
641,155,247,1600.625,72.137451171875,592.07666,2654.3809,7.273633,95.44938,0.012994889,0.5117608802782704,0.0,1601.25525,1601.25525,1601.25525,523.5687255859375,2407331.0149272773,10515252.860625861,POINT (2407331.0149272773 10515252.860625861)
641,162,242,1600.9062,74.261474609375,115.3963,739.91797,7.7762403,52.212486,0.07409439,2.360653655645379,0.0008866759162020464,1601.29773,1601.303225,1601.29773,524.6307373046875,2407306.0149272773,10515287.860625861,POINT (2407306.0149272773 10515287.860625861)
641,163,242,1600.9062,37.4053955078125,14.617004,624.52167,0.6857066,44.436245,0.04691157,2.559032924817838,0.013708486673666942,1601.30872,1601.31812,1601.30872,524.9053955078125,2407306.0149272773,10515292.860625861,POINT (2407306.0149272773 10515292.860625861)
641,164,241,1600.9062,75.28076171875,131.29364,609.90466,9.086087,43.750538,0.07061635,1.2096890730936578,0.002413884770824342,1601.31812,1601.327515,1601.31812,525.140380859375,2407301.0149272773,10515297.860625861,POINT (2407301.0149272773 10515297.860625861)
641,165,240,1600.9062,76.220703125,102.699646,478.61102,7.054678,34.66445,0.06862812,1.5439971594737332,0.001484608285894041,1601.33691,1601.3432,1601.33691,525.6103515625,2407296.0149272773,10515302.860625861,POINT (2407296.0149272773 10515302.860625861)
641,166,239,1600.9062,76.849365234375,113.74255,375.91138,7.9745255,27.609774,0.07431178,1.8619289793373817,0.00103059875410503,1601.34949,1601.3554100000001,1601.34949,525.9246826171875,2407291.0149272773,10515307.860625861,POINT (2407291.0149272773 10515307.860625861)
641,167,239,1600.9062,38.720703125,42.52318,262.16882,2.318283,19.635246,0.054518104,0.9105787679699899,0.004054724842259147,1601.36133,1601.37073,1601.36133,526.220703125,2407291.0149272773,10515312.860625861,POINT (2407291.0149272773 10515312.860625861)
641,168,238,1600.9062,77.911376953125,120.92644,219.64565,8.707957,17.316963,0.072753295,1.4364879827392203,0.0011278911929325985,1601.37073,1601.3770749999999,1601.37073,526.4556884765625,2407286.0149272773,10515317.860625861,POINT (2407286.0149272773 10515317.860625861)
641,169,238,1600.9062,39.2730712890625,35.07138,98.71921,2.397619,8.609007,0.06836397,1.1198039712187147,0.005551340705084963,1601.38342,1601.39673,1601.38342,526.7730712890625,2407286.0149272773,10515322.860625861,POINT (2407286.0149272773 10515322.860625861)
641,170,237,1600.9043,79.21142578125,62.647827,63.647827,6.0761056,6.211388,0.09756476,2.595983820222353,0.0029376517915623533,1601.39673,1601.40454,1601.39673,527.105712890625,2407281.0149272773,10515327.860625861,POINT (2407281.0149272773 10515327.860625861)
641,171,237,1600.3594,4039.630126953125,1.0,1.0,0.13528249,0.13528249,0.13528249,399963.3789074243,0.0,1601.41235,1601.41235,1601.41235,527.496337890625,2407281.0149272773,10515332.860625861,POINT (2407281.0149272773 10515332.860625861)
642,133,274,1599.875,24.041748046875,461174.2,551482.25,7.086588,276.71915,1.5366402e-05,5.213159950951288e-05,0.0003795902958878396,1600.77417,1600.77686,1600.77417,511.541748046875,2407466.0149272773,10515142.860625861,POINT (2407466.0149272773 10515142.860625861)
642,134,271,1599.875,24.23095703125,69085.97,89434.375,7.071689,259.10202,0.00010236071,0.0003507362995651704,0.0008286563356247556,1600.78174,1600.7876,1600.78174,511.73095703125,2407451.0149272773,10515147.860625861,POINT (2407451.0149272773 10515147.860625861)
642,134,273,1600.3438,24.10888671875,516.83594,90308.06,5.014043,269.63254,0.009701421,0.04664707883002041,0.00029118219416435687,1600.77686,1600.77832,1600.77686,511.60888671875,2407461.0149272773,10515147.860625861,POINT (2407461.0149272773 10515147.860625861)
642,136,268,1600.0625,24.847412109375,1056.4346,10998.856,7.0700154,239.04524,0.0066923364,0.023520067221981366,0.0039363421867696525,1600.8064,1600.83423,1600.8064,512.347412109375,2407436.0149272773,10515157.860625861,POINT (2407436.0149272773 10515157.860625861)
642,138,266,1600.3125,25.98876953125,42.791992,9271.109,5.0028367,224.3989,0.116910584,0.6073278714712795,0.004441480166875418,1600.85205,1600.87427,1600.85205,513.48876953125,2407426.0149272773,10515167.860625861,POINT (2407426.0149272773 10515167.860625861)
642,139,264,1600.2188,27.239990234375,41.39258,8946.323,5.0004625,211.99829,0.12080578,0.6580887557212287,0.004515582279712508,1600.9021,1600.92468,1600.9021,514.739990234375,2407416.0149272773,10515172.860625861,POINT (2407416.0149272773 10515172.860625861)
642,144,258,1600.2188,69.244384765625,67.25488,8250.223,5.935024,170.28793,0.094863504,4.5033905621290975,0.0021662278523162937,1601.19739,1601.208255,1601.19739,522.1221923828125,2407386.0149272773,10515197.860625861,POINT (2407386.0149272773 10515197.860625861)
642,146,256,1600.4375,70.98388671875,318.53662,8045.327,7.2807345,156.29005,0.026043024,0.6126254458674499,0.0003279227740522008,1601.23218,1601.233765,1601.23218,522.991943359375,2407376.0149272773,10515207.860625861,POINT (2407376.0149272773 10515207.860625861)
642,147,255,1600.4688,71.142578125,512.04004,7726.7905,6.847951,149.00931,0.015023915,0.5846156802732944,0.0,1601.23535,1601.23535,1601.23535,523.0712890625,2407371.0149272773,10515212.860625861,POINT (2407371.0149272773 10515212.860625861)
642,149,254,1600.5312,71.368408203125,1065.0308,6891.657,8.915797,138.95851,0.009274673,0.1796789862564964,0.00017269156367375594,1601.23987,1601.240905,1601.23987,523.1842041015625,2407366.0149272773,10515222.860625861,POINT (2407366.0149272773 10515222.860625861)
642,152,251,1600.625,71.7041015625,600.8989,4508.815,6.440586,116.29009,0.009885186,0.38294035014514466,0.00022380755453227843,1601.24658,1601.2478,1601.24658,523.35205078125,2407351.0149272773,10515237.860625861,POINT (2407351.0149272773 10515237.860625861)
642,153,250,1600.625,71.826171875,545.04517,3907.916,7.635845,109.8495,0.014441308,0.34441282538097506,0.00026724170391828595,1601.24902,1601.250485,1601.24902,523.4130859375,2407346.0149272773,10515242.860625861,POINT (2407346.0149272773 10515242.860625861)
642,154,249,1600.625,71.97265625,588.3855,3362.8708,7.5155888,102.21366,0.01202976,0.4306723975005264,8.571561273611017e-05,1601.25195,1601.2525,1601.25195,523.486328125,2407341.0149272773,10515247.860625861,POINT (2407341.0149272773 10515247.860625861)
642,155,249,1600.625,36.0137939453125,21.537842,2774.4854,0.36085546,94.69807,0.016754486,1.6721171176277219,0.009810021991332303,1601.25305,1601.25659,1601.25305,523.5137939453125,2407341.0149272773,10515252.860625861,POINT (2407341.0149272773 10515252.860625861)
642,156,248,1600.625,72.20458984375,797.87646,2752.9475,9.614955,94.33721,0.011901037,0.18342208024295792,0.0002284668942379818,1601.25659,1601.257445,1601.25659,523.602294921875,2407336.0149272773,10515257.860625861,POINT (2407336.0149272773 10515257.860625861)
642,157,247,1600.6562,72.2900390625,408.9812,1955.071,7.0600224,84.72226,0.016381063,0.44494163783474594,0.0,1601.2583,1601.2583,1601.2583,523.64501953125,2407331.0149272773,10515262.860625861,POINT (2407331.0149272773 10515262.860625861)
642,163,243,1600.9062,74.40185546875,125.48633,695.6833,7.388667,48.855885,0.058212206,1.2041365098224817,0.001496209412263916,1601.30054,1601.3072499999998,1601.30054,524.700927734375,2407311.0149272773,10515292.860625861,POINT (2407311.0149272773 10515292.860625861)
642,164,242,1600.9062,75.0732421875,122.19406,570.19696,8.478587,41.467216,0.07421536,1.708881280917703,0.0012438137664050712,1601.31396,1601.32153,1601.31396,525.03662109375,2407306.0149272773,10515297.860625861,POINT (2407306.0149272773 10515297.860625861)
642,165,241,1600.9062,75.830078125,89.4834,448.0029,5.9846478,32.988632,0.056938425,33.815339074492584,0.0004737363296407378,1601.3291,1601.3319099999999,1601.3291,525.4150390625,2407301.0149272773,10515302.860625861,POINT (2407301.0149272773 10515302.860625861)
642,166,241,1600.9062,38.055419921875,38.32965,358.5195,3.253681,27.003983,0.08488679,0.992845461653235,0.00607619503493338,1601.33472,1601.35449,1601.33472,525.555419921875,2407301.0149272773,10515307.860625861,POINT (2407301.0149272773 10515307.860625861)
642,167,240,1600.9062,77.099609375,105.3835,320.18985,7.228257,23.750301,0.06866862,1.4826211680943684,0.0016208070723922237,1601.35449,1601.36096,1601.35449,526.0498046875,2407296.0149272773,10515312.860625861,POINT (2407296.0149272773 10515312.860625861)
642,168,239,1600.9062,77.74658203125,111.28959,214.80635,8.2387705,16.522045,0.0776081,1.852222632236356,0.0010523834430683488,1601.36743,1601.373595,1601.36743,526.373291015625,2407291.0149272773,10515317.860625861,POINT (2407291.0149272773 10515317.860625861)
642,169,239,1600.9062,39.1815185546875,25.71228,103.51676,1.467147,8.283275,0.057060167,1.5238445652431931,0.007074955714529994,1601.37976,1601.39014,1601.37976,526.6815185546875,2407291.0149272773,10515322.860625861,POINT (2407291.0149272773 10515322.860625861)
642,170,238,1600.9056,78.8818359375,76.80448,77.80448,6.6735077,6.816128,0.088683784,2.2158557162239196,0.002764259283155974,1601.39014,1601.3975249999999,1601.39014,526.94091796875,2407286.0149272773,10515327.860625861,POINT (2407286.0149272773 10515327.860625861)
642,171,238,1600.3594,4020.8282470703125,1.0,1.0,0.14262006,0.14262006,0.14262004,398101.8066417938,0.0,1601.40491,1601.4049100000002,1601.40491,527.3101806640625,2407286.0149272773,10515332.860625861,POINT (2407286.0149272773 10515332.860625861)
643,133,274,1599.875,24.041748046875,461174.16,566889.9,7.086588,278.1015,1.5366402e-05,5.213160304204492e-05,0.0003795902958878396,1600.77417,1600.77686,1600.77417,511.541748046875,2407466.0149272773,10515142.860625861,POINT (2407466.0149272773 10515142.860625861)
643,134,271,1599.875,24.23095703125,69085.97,104842.04,7.071689,260.4844,0.00010236071,0.0003507362995651704,0.0008286563356247556,1600.78174,1600.7876,1600.78174,511.73095703125,2407451.0149272773,10515147.860625861,POINT (2407451.0149272773 10515147.860625861)
643,134,273,1600.3438,24.10888671875,516.8281,105715.72,5.014043,271.01492,0.009701568,0.046647783958641956,0.00029118219416435687,1600.77686,1600.77832,1600.77686,511.60888671875,2407461.0149272773,10515147.860625861,POINT (2407461.0149272773 10515147.860625861)
643,137,267,1600.1875,25.543212890625,1518.2783,12505.743,7.061393,232.55261,0.004650921,0.016823801373497555,0.002523581472497421,1600.83423,1600.85205,1600.83423,513.043212890625,2407431.0149272773,10515162.860625861,POINT (2407431.0149272773 10515162.860625861)
643,138,266,1600.3125,25.98876953125,42.791992,10987.465,5.0015645,225.49121,0.11688085,0.6073278714712795,0.004442609904959693,1600.85205,1600.87427,1600.85205,513.48876953125,2407426.0149272773,10515167.860625861,POINT (2407426.0149272773 10515167.860625861)
643,139,264,1600.2188,27.239990234375,41.393555,10340.64,5.0000978,212.97835,0.12079411,0.658073229999764,0.00451591171247754,1600.9021,1600.92468,1600.9021,514.739990234375,2407416.0149272773,10515172.860625861,POINT (2407416.0149272773 10515172.860625861)
643,140,262,1600.25,28.839111328125,259.30957,9750.245,6.9083853,200.06021,0.026641458,0.1112149902272034,0.008889197336214348,1600.96606,1601.02747,1600.96606,516.339111328125,2407406.0149272773,10515177.860625861,POINT (2407406.0149272773 10515177.860625861)
643,144,259,1599.9688,34.33837890625,53.774414,9119.945,4.7291794,172.0952,0.08794478,0.6385635158449106,0.004155054907284723,1601.18604,1601.20569,1601.18604,521.83837890625,2407391.0149272773,10515197.860625861,POINT (2407391.0149272773 10515197.860625861)
643,145,258,1600.2188,34.8297119140625,78.81348,9066.171,5.0832396,167.36601,0.06449708,0.4419258410259587,0.0026420159533526062,1601.20569,1601.21912,1601.20569,522.3297119140625,2407386.0149272773,10515202.860625861,POINT (2407386.0149272773 10515202.860625861)
643,152,255,1600.5625,35.7421875,830.8257,6010.6567,6.313025,128.73683,0.007598495,0.04302008015134605,0.0001932512544375073,1601.24219,1601.24341,1601.24219,523.2421875,2407371.0149272773,10515237.860625861,POINT (2407371.0149272773 10515237.860625861)
643,171,239,1600.375,4010.040283203125,1.0,1.0,0.16389982,0.16389982,0.16389982,397033.6914074157,0.0,1601.40063,1601.4006300000003,1601.40063,527.203369140625,2407291.0149272773,10515332.860625861,POINT (2407291.0149272773 10515332.860625861)
644,133,274,1599.875,24.041748046875,461174.2,572303.6,7.086588,281.74857,1.5366402e-05,5.213159950951288e-05,0.0003795902958878396,1600.77417,1600.77686,1600.77417,511.541748046875,2407466.0149272773,10515142.860625861,POINT (2407466.0149272773 10515142.860625861)
644,134,271,1599.875,24.23095703125,69085.97,110255.77,7.071689,264.13144,0.00010236071,0.0003507362995651704,0.0008286563356247556,1600.78174,1600.7876,1600.78174,511.73095703125,2407451.0149272773,10515147.860625861,POINT (2407451.0149272773 10515147.860625861)
644,134,273,1600.3438,24.10888671875,516.83594,111129.45,5.014043,274.662,0.009701421,0.04664707883002041,0.00029118219416435687,1600.77686,1600.77832,1600.77686,511.60888671875,2407461.0149272773,10515147.860625861,POINT (2407461.0149272773 10515147.860625861)
644,137,267,1600.1875,25.543212890625,1838.6279,17483.303,7.06898,236.19966,0.003844704,0.013892540452687684,0.0025208728066920378,1600.83423,1600.85205,1600.83423,513.043212890625,2407431.0149272773,10515162.860625861,POINT (2407431.0149272773 10515162.860625861)
644,138,266,1600.3125,25.98876953125,42.791992,15644.675,5.0015626,229.13068,0.116880804,0.6073278714712795,0.004442611599151412,1600.85205,1600.87427,1600.85205,513.48876953125,2407426.0149272773,10515167.860625861,POINT (2407426.0149272773 10515167.860625861)
644,139,264,1600.2188,27.239990234375,41.393555,14875.431,5.0000978,216.61154,0.12079411,0.658073229999764,0.00451591171247754,1600.9021,1600.92468,1600.9021,514.739990234375,2407416.0149272773,10515172.860625861,POINT (2407416.0149272773 10515172.860625861)
644,140,262,1600.25,28.839111328125,305.75195,14187.805,6.9767995,203.69333,0.022818495,0.09432192021463477,0.00880203022962787,1600.96606,1601.02747,1600.96606,516.339111328125,2407406.0149272773,10515177.860625861,POINT (2407406.0149272773 10515177.860625861)
644,144,259,1599.9688,34.33837890625,79.55078,13460.073,5.669736,175.89493,0.071271904,0.431653572305426,0.0034657698907048155,1601.18604,1601.20569,1601.18604,521.83837890625,2407391.0149272773,10515197.860625861,POINT (2407391.0149272773 10515197.860625861)
644,145,258,1600.2188,34.8297119140625,78.81348,13380.522,5.027479,170.2252,0.06378959,0.4419258410259587,0.0026713188739653304,1601.20569,1601.21912,1601.20569,522.3297119140625,2407386.0149272773,10515202.860625861,POINT (2407386.0149272773 10515202.860625861)
644,155,252,1600.6875,71.83837890625,460.06738,4510.127,6.9066687,105.05944,0.0155378,0.3529976543916846,0.00036766176743330216,1601.24927,1601.250855,1601.24927,523.419189453125,2407356.0149272773,10515252.860625861,POINT (2407356.0149272773 10515252.860625861)
644,155,253,1600.875,35.870361328125,544.2134,5054.3403,5.614089,110.67353,0.0103159705,0.0659123107194031,0.0003491216465954256,1601.24731,1601.24927,1601.24731,523.370361328125,2407361.0149272773,10515252.860625861,POINT (2407361.0149272773 10515252.860625861)
644,158,250,1600.7188,36.138916015625,503.6123,2943.538,5.2542357,82.68277,0.010433096,0.07175939840876171,0.0003939678576812051,1601.25806,1601.26013,1601.25806,523.638916015625,2407346.0149272773,10515267.860625861,POINT (2407346.0149272773 10515267.860625861)
644,159,250,1600.5,36.1907958984375,36.133057,2439.9258,0.46088988,77.428535,0.012755353,1.0015979621759312,0.00371021384816717,1601.26013,1601.26184,1601.26013,523.6907958984375,2407346.0149272773,10515272.860625861,POINT (2407346.0149272773 10515272.860625861)
644,165,245,1601.0625,37.2161865234375,100.489685,908.44574,5.8775992,44.139946,0.058489576,0.3703483248229647,0.0017234928050336798,1601.30115,1601.31128,1601.30115,524.7161865234375,2407321.0149272773,10515302.860625861,POINT (2407321.0149272773 10515302.860625861)
644,171,240,1600.4375,3982.6080322265625,1.0,1.0,0.2036787,0.2036787,0.2036787,394317.6269542827,0.0,1601.38977,1601.3897700000002,1601.38977,526.9317626953125,2407296.0149272773,10515332.860625861,POINT (2407296.0149272773 10515332.860625861)
645,139,244,1600.7188,0.0,1518.9688,434310.25,5.001562,194.93568,0.0032927354,0.0,0.0,-1e+30,-1e+30,-1e+30,487.5,2407316.0149272773,10515172.860625861,POINT (2407316.0149272773 10515172.860625861)
645,140,244,1600.5938,0.0,1259.8438,432791.28,5.0047827,189.93411,0.0039725425,0.0,0.0,-1e+30,-1e+30,-1e+30,487.5,2407316.0149272773,10515177.860625861,POINT (2407316.0149272773 10515177.860625861)
645,143,242,1600.7188,0.0,531.25,312917.88,5.0000978,170.01424,0.009411949,0.0,0.0,-1e+30,-1e+30,-1e+30,487.5,2407306.0149272773,10515192.860625861,POINT (2407306.0149272773 10515192.860625861)
645,145,240,1601.9375,0.0,95969.53,290936.12,7.1600018,152.6168,7.460703e-05,0.0,0.0,-1e+30,-1e+30,-1e+30,487.5,2407296.0149272773,10515202.860625861,POINT (2407296.0149272773 10515202.860625861)
645,146,239,1600.8125,0.0,561.625,194966.6,5.0035143,145.4568,0.0089089945,0.0,0.0,-1e+30,-1e+30,-1e+30,487.5,2407291.0149272773,10515207.860625861,POINT (2407291.0149272773 10515207.860625861)
645,148,238,1600.7188,0.0,571.25,144518.84,5.0035143,133.0382,0.008758887,0.0,0.0,-1e+30,-1e+30,-1e+30,487.5,2407286.0149272773,10515217.860625861,POINT (2407286.0149272773 10515217.860625861)
645,151,236,1600.9062,0.0,318.70996,13822.551,5.000879,113.18614,0.015691003,0.0,0.0,-1e+30,-1e+30,-1e+30,487.5,2407276.0149272773,10515232.860625861,POINT (2407276.0149272773 10515232.860625861)
645,152,236,1600.8125,0.0,210.90723,13503.841,5.006246,108.185265,0.02373672,0.0,0.0,-1e+30,-1e+30,-1e+30,487.5,2407276.0149272773,10515237.860625861,POINT (2407276.0149272773 10515237.860625861)
645,154,235,1600.8438,0.0,168.68066,5010.7407,5.0000978,95.79483,0.029642388,0.0,0.0,-1e+30,-1e+30,-1e+30,487.5,2407271.0149272773,10515247.860625861,POINT (2407271.0149272773 10515247.860625861)
645,155,234,1601.6562,0.0,2969.1929,4404.3784,6.628483,85.64505,0.002232419,0.0,1.5086408569897739e+29,-1e+30,1601.28394,-1e+30,487.5,2407266.0149272773,10515252.860625861,POINT (2407266.0149272773 10515252.860625861)
645,155,235,1600.8125,0.0,437.68164,4842.06,5.1496873,90.79473,96.005775,0.0,0.0,-1e+30,-1e+30,-1e+30,487.5,2407271.0149272773,10515252.860625861,POINT (2407271.0149272773 10515252.860625861)
645,156,234,1601.125,36.785888671875,105.02429,1435.1855,5.0032105,79.01656,0.047638603,0.3502607632395314,0.0008534519908474136,1601.28394,1601.28821,1601.28394,524.285888671875,2407266.0149272773,10515257.860625861,POINT (2407266.0149272773 10515257.860625861)
645,157,234,1600.9688,36.8927001953125,65.31055,1330.1613,5.0006676,74.01335,0.07656754,0.5648812015909567,0.0022696969627607,1601.28821,1601.29956,1601.28821,524.3927001953125,2407266.0149272773,10515262.860625861,POINT (2407266.0149272773 10515262.860625861)
645,158,234,1600.9062,37.176513671875,30.436157,1264.8507,2.1795008,69.01269,0.07160894,1.2214588522177168,0.006272078397753218,1601.29956,1601.31323,1601.29956,524.676513671875,2407266.0149272773,10515267.860625861,POINT (2407266.0149272773 10515267.860625861)
645,159,233,1600.9688,75.03662109375,278.63086,1234.4146,8.533875,66.83318,0.034206335,0.576144612942448,0.00040269718291973994,1601.31323,1601.315245,1601.31323,525.018310546875,2407261.0149272773,10515272.860625861,POINT (2407261.0149272773 10515272.860625861)
645,160,233,1600.9375,37.6190185546875,85.73871,955.7837,5.015484,58.29931,0.05849731,0.4387635318346488,0.0022629920313590253,1601.31726,1601.32861,1601.31726,525.1190185546875,2407261.0149272773,10515277.860625861,POINT (2407261.0149272773 10515277.860625861)
645,161,233,1600.9375,37.90283203125,88.06995,870.045,5.224581,53.283825,0.059323084,0.43037192173191086,0.0012383768748802035,1601.32861,1601.33508,1601.32861,525.40283203125,2407261.0149272773,10515282.860625861,POINT (2407261.0149272773 10515282.860625861)
645,162,233,1600.9062,38.0645751953125,81.284485,781.97504,4.8929725,48.059246,0.06019565,0.4682883241412712,0.002544465573428733,1601.33508,1601.34753,1601.33508,525.5645751953125,2407261.0149272773,10515287.860625861,POINT (2407261.0149272773 10515287.860625861)
645,163,232,1601.0938,76.751708984375,89.007996,700.69055,5.358154,43.16627,0.06073317,7.607851260580722,0.0006313538271112381,1601.34753,1601.3507049999998,1601.34753,525.8758544921875,2407256.0149272773,10515292.860625861,POINT (2407256.0149272773 10515292.860625861)
645,164,232,1601.0,38.5345458984375,93.17084,611.68256,5.0506463,37.80812,0.054208446,0.41359020668701374,0.0023442544349624073,1601.35388,1601.36572,1601.35388,526.0345458984375,2407256.0149272773,10515297.860625861,POINT (2407256.0149272773 10515297.860625861)
645,165,232,1600.9062,38.83056640625,99.59375,518.5117,5.030903,32.757473,0.050514244,0.3898895905240038,0.0010196976845244156,1601.36572,1601.37085,1601.36572,526.33056640625,2407256.0149272773,10515302.860625861,POINT (2407256.0149272773 10515302.860625861)
645,166,232,1600.9062,38.958740234375,99.35193,418.91797,5.027835,27.72657,0.050606314,0.3921286757071893,0.0020386508745135197,1601.37085,1601.3811,1601.37085,526.458740234375,2407256.0149272773,10515307.860625861,POINT (2407256.0149272773 10515307.860625861)
645,167,232,1600.9062,39.215087890625,85.297424,319.56604,5.0174294,22.698734,0.058822755,0.45974527607256604,0.0010702691803569707,1601.3811,1601.38647,1601.3811,526.715087890625,2407256.0149272773,10515312.860625861,POINT (2407256.0149272773 10515312.860625861)
645,168,232,1600.9062,39.349365234375,71.30971,234.26862,5.00724,17.681305,0.070218205,0.5518093754099037,0.0026821163927791603,1601.38647,1601.3999,1601.38647,526.849365234375,2407256.0149272773,10515317.860625861,POINT (2407256.0149272773 10515317.860625861)
645,169,232,1600.9062,39.68505859375,68.64921,162.95891,5.0123014,12.674066,0.073013246,0.578084725375859,0.0016080437476765346,1601.3999,1601.40796,1601.3999,527.18505859375,2407256.0149272773,10515322.860625861,POINT (2407256.0149272773 10515322.860625861)
645,172,232,1600.3906,4088.0218505859375,1.0,1.0,0.24331191,0.24331191,0.24331193,404754.63867306337,0.0,1601.43152,1601.43152,1601.43152,527.9754638671875,2407256.0149272773,10515337.860625861,POINT (2407256.0149272773 10515337.860625861)
646,131,267,1599.9688,24.2950439453125,26.34668,14466.925,1.3370384,288.01144,0.05074789,0.9221292486748953,0.004928803848010428,1600.7843,1600.79089,1600.7843,511.7950439453125,2407431.0149272773,10515132.860625861,POINT (2407431.0149272773 10515132.860625861)
646,132,266,1600.1562,48.919677734375,141.21387,14440.578,10.201029,286.6744,0.07648123,0.7109392738440043,0.0020459588880555953,1600.79089,1600.803405,1600.79089,511.9598388671875,2407426.0149272773,10515137.860625861,POINT (2407426.0149272773 10515137.860625861)
646,133,265,1600.1875,50.1708984375,73.97168,14299.364,7.7579994,276.47336,0.093183115,1.5216468018545095,0.0007428057164071284,1600.81592,1600.82062,1600.81592,512.58544921875,2407421.0149272773,10515142.860625861,POINT (2407421.0149272773 10515142.860625861)
