x,y,elevation
2406638.366710531,10514514.275058929,-9999.0
2406660.1607818613,10514514.275058929,-9999.0
2406681.954853191,10514514.275058929,-9999.0
2406703.7489245213,10514514.275058929,-9999.0
2406725.5429958515,10514514.275058929,-9999.0
2406747.3370671817,10514514.275058929,-9999.0
2406769.131138512,10514514.275058929,-9999.0
2406790.925209842,10514514.275058929,-9999.0
2406812.719281172,10514514.275058929,-9999.0
2406834.513352502,10514514.275058929,-9999.0
2406856.3074238324,10514514.275058929,-9999.0
2406878.1014951626,10514514.275058929,-9999.0
2406899.895566493,10514514.275058929,-9999.0
2406921.6896378226,10514514.275058929,-9999.0
2406943.483709153,10514514.275058929,-9999.0
2406965.277780483,10514514.275058929,-9999.0
2406987.0718518132,10514514.275058929,-9999.0
2407008.8659231435,10514514.275058929,-9999.0
2407030.6599944737,10514514.275058929,-9999.0
2407052.4540658034,10514514.275058929,-9999.0
2407074.2481371337,10514514.275058929,-9999.0
2407096.042208464,10514514.275058929,-9999.0
2407117.836279794,10514514.275058929,-9999.0
2407139.6303511243,10514514.275058929,-9999.0
2407161.4244224546,10514514.275058929,-9999.0
2407183.2184937843,10514514.275058929,-9999.0
2407205.0125651145,10514514.275058929,-9999.0
2407226.8066364448,10514514.275058929,-9999.0
2407248.600707775,10514514.275058929,-9999.0
2407270.394779105,10514514.275058929,-9999.0
2407292.1888504354,10514514.275058929,-9999.0
2407313.982921765,10514514.275058929,-9999.0
2407335.7769930954,10514514.275058929,-9999.0
2407357.5710644256,10514514.275058929,-9999.0
2407379.365135756,10514514.275058929,-9999.0
2407401.159207086,10514514.275058929,-9999.0
2407422.9532784163,10514514.275058929,-9999.0
2407444.747349746,10514514.275058929,-9999.0
2407466.5414210763,10514514.275058929,-9999.0
2407488.3354924065,10514514.275058929,-9999.0
2407510.1295637367,10514514.275058929,-9999.0
2407531.923635067,10514514.275058929,-9999.0
2407553.7177063967,10514514.275058929,-9999.0
2407575.511777727,10514514.275058929,-9999.0
2407597.305849057,10514514.275058929,-9999.0
2407619.0999203874,10514514.275058929,-9999.0
2407640.8939917176,10514514.275058929,-9999.0
2407662.688063048,10514514.275058929,-9999.0
2407684.4821343776,10514514.275058929,-9999.0
2407706.276205708,10514514.275058929,-9999.0
2407728.070277038,10514514.275058929,-9999.0
2407749.8643483683,10514514.275058929,-9999.0
2407771.6584196985,10514514.275058929,-9999.0
2407793.4524910287,10514514.275058929,
2407815.2465623585,10514514.275058929,
2407837.0406336887,10514514.275058929,
2407858.834705019,10514514.275058929,
2407880.628776349,10514514.275058929,
2407902.4228476794,10514514.275058929,
2407924.2169190096,10514514.275058929,
2407946.0109903393,10514514.275058929,
2407967.8050616696,10514514.275058929,
2407989.599133,10514514.275058929,
2408011.39320433,10514514.275058929,
2408033.18727566,10514514.275058929,
2408054.9813469904,10514514.275058929,
2408076.77541832,10514514.275058929,
2408098.5694896504,10514514.275058929,
2408120.3635609807,10514514.275058929,
2408142.157632311,10514514.275058929,
2408163.951703641,10514514.275058929,
2408185.7457749713,10514514.275058929,
2408207.539846301,10514514.275058929,
2408229.3339176313,10514514.275058929,
2408251.1279889615,10514514.275058929,
2406093.5149272773,10514533.732275462,
2406115.3089986076,10514533.732275462,-9999.0
2406137.103069938,10514533.732275462,-9999.0
2406158.8971412675,10514533.732275462,-9999.0
2406180.691212598,10514533.732275462,-9999.0
2406202.485283928,10514533.732275462,-9999.0
2406224.279355258,10514533.732275462,-9999.0
2406246.0734265884,10514533.732275462,-9999.0
2406267.8674979187,10514533.732275462,-9999.0
2406289.6615692484,10514533.732275462,-9999.0
2406311.4556405786,10514533.732275462,-9999.0
2406333.249711909,10514533.732275462,-9999.0
2406355.043783239,10514533.732275462,-9999.0
2406376.8378545693,10514533.732275462,-9999.0
2406398.6319258995,10514533.732275462,-9999.0
2406420.4259972293,10514533.732275462,-9999.0
2406442.2200685595,10514533.732275462,-9999.0
2406464.0141398897,10514533.732275462,-9999.0
2406485.80821122,10514533.732275462,-9999.0
2406507.60228255,10514533.732275462,-9999.0
2406529.3963538804,10514533.732275462,-9999.0
2406551.19042521,10514533.732275462,-9999.0
2406572.9844965404,10514533.732275462,-9999.0
2406594.7785678706,10514533.732275462,-9999.0
2406616.572639201,10514533.732275462,-9999.0
2406638.366710531,10514533.732275462,-9999.0
2406660.1607818613,10514533.732275462,-9999.0
2406681.954853191,10514533.732275462,-9999.0
2406703.7489245213,10514533.732275462,-9999.0
2406725.5429958515,10514533.732275462,-9999.0
2406747.3370671817,10514533.732275462,-9999.0
2406769.131138512,10514533.732275462,-9999.0
2406790.925209842,10514533.732275462,-9999.0
2406812.719281172,10514533.732275462,-9999.0
2406834.513352502,10514533.732275462,-9999.0
2406856.3074238324,10514533.732275462,-9999.0
2406878.1014951626,10514533.732275462,-9999.0
2406899.895566493,10514533.732275462,-9999.0
2406921.6896378226,10514533.732275462,-9999.0
2406943.483709153,10514533.732275462,-9999.0
2406965.277780483,10514533.732275462,-9999.0
2406987.0718518132,10514533.732275462,-9999.0
2407008.8659231435,10514533.732275462,-9999.0
2407030.6599944737,10514533.732275462,-9999.0
2407052.4540658034,10514533.732275462,-9999.0
2407074.2481371337,10514533.732275462,-9999.0
2407096.042208464,10514533.732275462,-9999.0
2407117.836279794,10514533.732275462,-9999.0
2407139.6303511243,10514533.732275462,-9999.0
2407161.4244224546,10514533.732275462,-9999.0
2407183.2184937843,10514533.732275462,-9999.0
2407205.0125651145,10514533.732275462,-9999.0
2407226.8066364448,10514533.732275462,-9999.0
2407248.600707775,10514533.732275462,-9999.0
2407270.394779105,10514533.732275462,-9999.0
2407292.1888504354,10514533.732275462,-9999.0
2407313.982921765,10514533.732275462,-9999.0
2407335.7769930954,10514533.732275462,-9999.0
2407357.5710644256,10514533.732275462,-9999.0
2407379.365135756,10514533.732275462,-9999.0
2407401.159207086,10514533.732275462,-9999.0
2407422.9532784163,10514533.732275462,-9999.0
2407444.747349746,10514533.732275462,-9999.0
2407466.5414210763,10514533.732275462,-9999.0
2407488.3354924065,10514533.732275462,-9999.0
2407510.1295637367,10514533.732275462,-9999.0
2407531.923635067,10514533.732275462,-9999.0
2407553.7177063967,10514533.732275462,-9999.0
2407575.511777727,10514533.732275462,-9999.0
2407597.305849057,10514533.732275462,-9999.0
2407619.0999203874,10514533.732275462,-9999.0
2407640.8939917176,10514533.732275462,-9999.0
2407662.688063048,10514533.732275462,-9999.0
2407684.4821343776,10514533.732275462,-9999.0
2407706.276205708,10514533.732275462,-9999.0
2407728.070277038,10514533.732275462,-9999.0
2407749.8643483683,10514533.732275462,-9999.0
2407771.6584196985,10514533.732275462,-9999.0
2407793.4524910287,10514533.732275462,
2407815.2465623585,10514533.732275462,
2407837.0406336887,10514533.732275462,
2407858.834705019,10514533.732275462,
2407880.628776349,10514533.732275462,
2407902.4228476794,10514533.732275462,
2407924.2169190096,10514533.732275462,
2407946.0109903393,10514533.732275462,
2407967.8050616696,10514533.732275462,
2407989.599133,10514533.732275462,
2408011.39320433,10514533.732275462,
2408033.18727566,10514533.732275462,
2408054.9813469904,10514533.732275462,
2408076.77541832,10514533.732275462,
2408098.5694896504,10514533.732275462,
2408120.3635609807,10514533.732275462,
2408142.157632311,10514533.732275462,
2408163.951703641,10514533.732275462,
2408185.7457749713,10514533.732275462,
2408207.539846301,10514533.732275462,
2408229.3339176313,10514533.732275462,
2408251.1279889615,10514533.732275462,
2406093.5149272773,10514553.189491995,
2406115.3089986076,10514553.189491995,-9999.0
2406137.103069938,10514553.189491995,-9999.0
2406158.8971412675,10514553.189491995,-9999.0
2406180.691212598,10514553.189491995,-9999.0
2406202.485283928,10514553.189491995,-9999.0
2406224.279355258,10514553.189491995,-9999.0
2406246.0734265884,10514553.189491995,-9999.0
2406267.8674979187,10514553.189491995,-9999.0
2406289.6615692484,10514553.189491995,-9999.0
2406311.4556405786,10514553.189491995,-9999.0
2406333.249711909,10514553.189491995,-9999.0
2406355.043783239,10514553.189491995,-9999.0
2406376.8378545693,10514553.189491995,-9999.0
2406398.6319258995,10514553.189491995,-9999.0
2406420.4259972293,10514553.189491995,-9999.0
2406442.2200685595,10514553.189491995,-9999.0
2406464.0141398897,10514553.189491995,-9999.0
2406485.80821122,10514553.189491995,-9999.0
2406507.60228255,10514553.189491995,-9999.0
2406529.3963538804,10514553.189491995,-9999.0
2406551.19042521,10514553.189491995,-9999.0
2406572.9844965404,10514553.189491995,-9999.0
2406594.7785678706,10514553.189491995,-9999.0
2406616.572639201,10514553.189491995,-9999.0
2406638.366710531,10514553.189491995,-9999.0
2406660.1607818613,10514553.189491995,-9999.0
2406681.954853191,10514553.189491995,-9999.0
2406703.7489245213,10514553.189491995,-9999.0
2406725.5429958515,10514553.189491995,-9999.0
2406747.3370671817,10514553.189491995,-9999.0
2406769.131138512,10514553.189491995,-9999.0
2406790.925209842,10514553.189491995,-9999.0
2406812.719281172,10514553.189491995,-9999.0
2406834.513352502,10514553.189491995,-9999.0
2406856.3074238324,10514553.189491995,-9999.0
2406878.1014951626,10514553.189491995,-9999.0
2406899.895566493,10514553.189491995,-9999.0
2406921.6896378226,10514553.189491995,-9999.0
2406943.483709153,10514553.189491995,-9999.0
2406965.277780483,10514553.189491995,-9999.0
2406987.0718518132,10514553.189491995,-9999.0
2407008.8659231435,10514553.189491995,-9999.0
2407030.6599944737,10514553.189491995,-9999.0
2407052.4540658034,10514553.189491995,-9999.0
2407074.2481371337,10514553.189491995,-9999.0
2407096.042208464,10514553.189491995,-9999.0
2407117.836279794,10514553.189491995,-9999.0
2407139.6303511243,10514553.189491995,-9999.0
2407161.4244224546,10514553.189491995,-9999.0
2407183.2184937843,10514553.189491995,-9999.0
2407205.0125651145,10514553.189491995,-9999.0
2407226.8066364448,10514553.189491995,-9999.0
2407248.600707775,10514553.189491995,-9999.0
2407270.394779105,10514553.189491995,-9999.0
2407292.1888504354,10514553.189491995,-9999.0
2407313.982921765,10514553.189491995,-9999.0
2407335.7769930954,10514553.189491995,-9999.0
2407357.5710644256,10514553.189491995,-9999.0
2407379.365135756,10514553.189491995,-9999.0
2407401.159207086,10514553.189491995,-9999.0
2407422.9532784163,10514553.189491995,-9999.0
2407444.747349746,10514553.189491995,-9999.0
2407466.5414210763,10514553.189491995,-9999.0
2407488.3354924065,10514553.189491995,-9999.0
2407510.1295637367,10514553.189491995,-9999.0
2407531.923635067,10514553.189491995,-9999.0
2407553.7177063967,10514553.189491995,-9999.0
2407575.511777727,10514553.189491995,-9999.0
2407597.305849057,10514553.189491995,-9999.0
2407619.0999203874,10514553.189491995,-9999.0
2407640.8939917176,10514553.189491995,-9999.0
2407662.688063048,10514553.189491995,-9999.0
2407684.4821343776,10514553.189491995,-9999.0
2407706.276205708,10514553.189491995,-9999.0
2407728.070277038,10514553.189491995,-9999.0
2407749.8643483683,10514553.189491995,-9999.0
2407771.6584196985,10514553.189491995,-9999.0
2407793.4524910287,10514553.189491995,
2407815.2465623585,10514553.189491995,
2407837.0406336887,10514553.189491995,
2407858.834705019,10514553.189491995,
2407880.628776349,10514553.189491995,
2407902.4228476794,10514553.189491995,
2407924.2169190096,10514553.189491995,
2407946.0109903393,10514553.189491995,
2407967.8050616696,10514553.189491995,
2407989.599133,10514553.189491995,
2408011.39320433,10514553.189491995,
2408033.18727566,10514553.189491995,
2408054.9813469904,10514553.189491995,
2408076.77541832,10514553.189491995,
2408098.5694896504,10514553.189491995,
2408120.3635609807,10514553.189491995,
2408142.157632311,10514553.189491995,
2408163.951703641,10514553.189491995,
2408185.7457749713,10514553.189491995,
2408207.539846301,10514553.189491995,
2408229.3339176313,10514553.189491995,
2408251.1279889615,10514553.189491995,
2406093.5149272773,10514572.64670853,
2406115.3089986076,10514572.64670853,-9999.0
2406137.103069938,10514572.64670853,-9999.0
2406158.8971412675,10514572.64670853,-9999.0
2406180.691212598,10514572.64670853,-9999.0
2406202.485283928,10514572.64670853,-9999.0
2406224.279355258,10514572.64670853,-9999.0
2406246.0734265884,10514572.64670853,-9999.0
2406267.8674979187,10514572.64670853,-9999.0
2406289.6615692484,10514572.64670853,-9999.0
2406311.4556405786,10514572.64670853,-9999.0
2406333.249711909,10514572.64670853,-9999.0
2406355.043783239,10514572.64670853,-9999.0
2406376.8378545693,10514572.64670853,-9999.0
2406398.6319258995,10514572.64670853,-9999.0
2406420.4259972293,10514572.64670853,-9999.0
2406442.2200685595,10514572.64670853,-9999.0
2406464.0141398897,10514572.64670853,-9999.0
2406485.80821122,10514572.64670853,-9999.0
2406507.60228255,10514572.64670853,-9999.0
2406529.3963538804,10514572.64670853,-9999.0
2406551.19042521,10514572.64670853,-9999.0
2406572.9844965404,10514572.64670853,-9999.0
2406594.7785678706,10514572.64670853,-9999.0
2406616.572639201,10514572.64670853,-9999.0
2406638.366710531,10514572.64670853,-9999.0
2406660.1607818613,10514572.64670853,-9999.0
2406681.954853191,10514572.64670853,-9999.0
2406703.7489245213,10514572.64670853,-9999.0
2406725.5429958515,10514572.64670853,-9999.0
2406747.3370671817,10514572.64670853,-9999.0
2406769.131138512,10514572.64670853,-9999.0
2406790.925209842,10514572.64670853,-9999.0
2406812.719281172,10514572.64670853,-9999.0
2406834.513352502,10514572.64670853,-9999.0
2406856.3074238324,10514572.64670853,-9999.0
2406878.1014951626,10514572.64670853,-9999.0
2406899.895566493,10514572.64670853,-9999.0
2406921.6896378226,10514572.64670853,-9999.0
2406943.483709153,10514572.64670853,-9999.0
2406965.277780483,10514572.64670853,-9999.0
2406987.0718518132,10514572.64670853,-9999.0
2407008.8659231435,10514572.64670853,-9999.0
2407030.6599944737,10514572.64670853,-9999.0
2407052.4540658034,10514572.64670853,-9999.0
2407074.2481371337,10514572.64670853,-9999.0
2407096.042208464,10514572.64670853,-9999.0
2407117.836279794,10514572.64670853,-9999.0
2407139.6303511243,10514572.64670853,-9999.0
2407161.4244224546,10514572.64670853,-9999.0
2407183.2184937843,10514572.64670853,-9999.0
2407205.0125651145,10514572.64670853,-9999.0
2407226.8066364448,10514572.64670853,-9999.0
2407248.600707775,10514572.64670853,-9999.0
2407270.394779105,10514572.64670853,-9999.0
2407292.1888504354,10514572.64670853,-9999.0
2407313.982921765,10514572.64670853,-9999.0
2407335.7769930954,10514572.64670853,-9999.0
2407357.5710644256,10514572.64670853,-9999.0
2407379.365135756,10514572.64670853,-9999.0
2407401.159207086,10514572.64670853,-9999.0
2407422.9532784163,10514572.64670853,-9999.0
2407444.747349746,10514572.64670853,-9999.0
2407466.5414210763,10514572.64670853,-9999.0
2407488.3354924065,10514572.64670853,-9999.0
2407510.1295637367,10514572.64670853,-9999.0
2407531.923635067,10514572.64670853,-9999.0
2407553.7177063967,10514572.64670853,-9999.0
2407575.511777727,10514572.64670853,-9999.0
2407597.305849057,10514572.64670853,-9999.0
2407619.0999203874,10514572.64670853,-9999.0
2407640.8939917176,10514572.64670853,-9999.0
2407662.688063048,10514572.64670853,-9999.0
2407684.4821343776,10514572.64670853,-9999.0
2407706.276205708,10514572.64670853,-9999.0
2407728.070277038,10514572.64670853,-9999.0
2407749.8643483683,10514572.64670853,-9999.0
2407771.6584196985,10514572.64670853,-9999.0
2407793.4524910287,10514572.64670853,
2407815.2465623585,10514572.64670853,
2407837.0406336887,10514572.64670853,
2407858.834705019,10514572.64670853,
2407880.628776349,10514572.64670853,
2407902.4228476794,10514572.64670853,
2407924.2169190096,10514572.64670853,
2407946.0109903393,10514572.64670853,
2407967.8050616696,10514572.64670853,
2407989.599133,10514572.64670853,
2408011.39320433,10514572.64670853,
2408033.18727566,10514572.64670853,
2408054.9813469904,10514572.64670853,
2408076.77541832,10514572.64670853,
2408098.5694896504,10514572.64670853,
2408120.3635609807,10514572.64670853,
2408142.157632311,10514572.64670853,
2408163.951703641,10514572.64670853,
2408185.7457749713,10514572.64670853,
2408207.539846301,10514572.64670853,
2408229.3339176313,10514572.64670853,
2408251.1279889615,10514572.64670853,
2406093.5149272773,10514592.103925062,
2406115.3089986076,10514592.103925062,-9999.0
2406137.103069938,10514592.103925062,-9999.0
2406158.8971412675,10514592.103925062,-9999.0
2406180.691212598,10514592.103925062,-9999.0
2406202.485283928,10514592.103925062,-9999.0
2406224.279355258,10514592.103925062,-9999.0
2406246.0734265884,10514592.103925062,-9999.0
2406267.8674979187,10514592.103925062,-9999.0
2406289.6615692484,10514592.103925062,-9999.0
2406311.4556405786,10514592.103925062,-9999.0
2406333.249711909,10514592.103925062,-9999.0
2406355.043783239,10514592.103925062,-9999.0
2406376.8378545693,10514592.103925062,-9999.0
2406398.6319258995,10514592.103925062,-9999.0
2406420.4259972293,10514592.103925062,-9999.0
2406442.2200685595,10514592.103925062,-9999.0
2406464.0141398897,10514592.103925062,-9999.0
2406485.80821122,10514592.103925062,-9999.0
2406507.60228255,10514592.103925062,-9999.0
2406529.3963538804,10514592.103925062,-9999.0
2406551.19042521,10514592.103925062,-9999.0
2406572.9844965404,10514592.103925062,-9999.0
2406594.7785678706,10514592.103925062,-9999.0
2406616.572639201,10514592.103925062,-9999.0
2406638.366710531,10514592.103925062,-9999.0
2406660.1607818613,10514592.103925062,-9999.0
2406681.954853191,10514592.103925062,-9999.0
2406703.7489245213,10514592.103925062,-9999.0
2406725.5429958515,10514592.103925062,-9999.0
2406747.3370671817,10514592.103925062,-9999.0
2406769.131138512,10514592.103925062,-9999.0
2406790.925209842,10514592.103925062,-9999.0
2406812.719281172,10514592.103925062,-9999.0
2406834.513352502,10514592.103925062,-9999.0
2406856.3074238324,10514592.103925062,-9999.0
2406878.1014951626,10514592.103925062,-9999.0
2406899.895566493,10514592.103925062,-9999.0
2406921.6896378226,10514592.103925062,-9999.0
2406943.483709153,10514592.103925062,-9999.0
2406965.277780483,10514592.103925062,-9999.0
2406987.0718518132,10514592.103925062,-9999.0
2407008.8659231435,10514592.103925062,-9999.0
2407030.6599944737,10514592.103925062,-9999.0
2407052.4540658034,10514592.103925062,-9999.0
2407074.2481371337,10514592.103925062,-9999.0
2407096.042208464,10514592.103925062,-9999.0
2407117.836279794,10514592.103925062,-9999.0
2407139.6303511243,10514592.103925062,-9999.0
2407161.4244224546,10514592.103925062,-9999.0
2407183.2184937843,10514592.103925062,-9999.0
2407205.0125651145,10514592.103925062,-9999.0
2407226.8066364448,10514592.103925062,-9999.0
2407248.600707775,10514592.103925062,-9999.0
2407270.394779105,10514592.103925062,-9999.0
2407292.1888504354,10514592.103925062,-9999.0
2407313.982921765,10514592.103925062,-9999.0
2407335.7769930954,10514592.103925062,1600.3228759765625
2407357.5710644256,10514592.103925062,-9999.0
2407379.365135756,10514592.103925062,-9999.0
2407401.159207086,10514592.103925062,-9999.0
2407422.9532784163,10514592.103925062,-9999.0
2407444.747349746,10514592.103925062,-9999.0
2407466.5414210763,10514592.103925062,-9999.0
2407488.3354924065,10514592.103925062,-9999.0
2407510.1295637367,10514592.103925062,-9999.0
2407531.923635067,10514592.103925062,-9999.0
